Timestamp,GPU Utilization (%),GPU Memory Utilization (%)
1717952353,76,53
1717952355,79,56
1717952356,82,58
1717952357,100,27
1717952358,100,30
1717952359,77,55
1717952360,80,57
1717952361,78,58
1717952362,100,26
1717952363,83,38
1717952364,92,40
1717952365,77,47
1717952366,84,49
1717952367,78,58
1717952368,83,60
1717952369,100,25
1717952371,82,59
1717952372,83,60
1717952373,82,58
1717952374,97,37
1717952375,78,58
1717952376,77,59
1717952377,100,27
1717952378,79,59
1717952379,76,57
1717952380,75,55
1717952381,77,58
1717952382,94,30
1717952383,83,60
1717952384,88,44
1717952385,96,38
1717952387,100,31
1717952388,83,60
1717952389,81,61
1717952390,100,27
1717952391,100,30
1717952392,85,56
1717952393,82,58
1717952394,80,56
1717952395,95,36
1717952396,81,47
1717952397,79,57
1717952398,85,61
1717952399,100,35
1717952400,75,50
1717952401,82,49
1717952402,81,46
1717952404,81,55
1717952405,82,57
1717952406,80,56
1717952407,83,54
1717952408,86,39
1717952409,82,51
1717952410,78,56
1717952411,90,56
1717952412,89,48
1717952413,84,37
1717952414,100,25
1717952415,82,44
1717952416,86,50
1717952417,96,25
1717952418,88,46
1717952420,76,55
1717952421,81,59
1717952422,78,57
1717952423,82,59
1717952424,82,61
1717952425,83,62
1717952426,84,49
1717952427,85,61
1717952428,88,31
1717952429,81,57
1717952430,82,58
1717952431,79,56
1717952432,84,60
1717952433,81,58
1717952434,78,58
1717952435,75,61
1717952437,78,58
1717952438,79,59
1717952439,24,18
1717952440,81,61
1717952441,87,51
1717952442,79,59
1717952443,100,27
1717952444,91,61
1717952445,82,51
1717952446,84,47
1717952447,80,56
1717952448,78,57
1717952449,95,35
1717952450,86,45
1717952451,74,53
1717952452,79,35
1717952454,100,27
1717952455,76,55
1717952456,79,55
1717952457,100,25
1717952458,77,52
1717952459,77,51
1717952460,100,27
1717952461,78,48
1717952462,77,53
1717952463,79,55
1717952464,79,54
1717952465,83,51
1717952466,80,56
1717952467,100,27
1717952468,78,57
1717952469,73,55
1717952470,78,57
1717952472,79,56
1717952473,81,59
1717952474,90,36
1717952475,100,26
1717952476,100,25
1717952477,92,32
1717952478,82,37
1717952479,80,56
1717952480,100,30
1717952481,95,24
1717952482,82,56
1717952483,95,27
1717952484,85,60
1717952485,79,52
1717952486,77,56
1717952488,79,57
1717952489,82,60
1717952490,85,44
1717952491,79,57
1717952492,81,50
1717952493,89,45
1717952494,86,62
1717952495,83,44
1717952496,87,47
1717952497,92,34
1717952498,95,27
1717952499,100,27
1717952500,79,54
1717952501,82,46
1717952502,100,25
1717952504,92,36
1717952505,97,50
1717952506,74,47
1717952507,83,51
1717952508,94,26
1717952509,80,56
1717952510,76,54
1717952511,88,39
1717952512,95,57
1717952513,86,37
1717952514,79,56
1717952515,100,25
1717952516,100,27
1717952517,78,55
1717952518,82,59
1717952520,83,58
1717952521,77,57
1717952522,82,49
1717952523,100,30
1717952524,86,62
1717952525,80,38
1717952526,78,57
1717952527,100,27
1717952528,100,27
1717952529,81,60
1717952530,77,58
1717952531,93,40
1717952532,90,41
1717952533,81,48
1717952534,100,27
1717952535,81,41
1717952537,100,25
1717952538,83,58
1717952539,84,42
1717952540,78,52
1717952541,78,57
1717952542,75,55
1717952543,100,25
1717952544,77,56
1717952545,85,46
1717952546,94,34
1717952547,100,43
1717952548,87,57
1717952549,78,55
1717952550,84,53
1717952551,77,27
1717952553,100,27
1717952554,78,57
1717952555,100,29
1717952556,78,59
1717952557,75,57
1717952558,100,25
1717952559,84,44
1717952560,82,60
1717952561,96,26
1717952562,85,49
1717952563,77,56
1717952564,84,61
1717952565,82,60
1717952566,83,63
1717952567,100,57
1717952568,81,50
1717952570,80,60
1717952571,78,59
1717952572,79,59
1717952573,87,49
1717952574,80,62
1717952575,85,44
1717952576,82,61
1717952577,82,61
1717952578,100,27
1717952579,79,48
1717952580,86,52
1717952581,78,55
1717952582,100,25
1717952583,89,37
1717952584,83,42
1717952585,95,37
1717952587,77,57
1717952588,80,59
1717952589,79,58
1717952590,100,25
1717952591,82,57
1717952592,82,57
1717952593,82,58
1717952594,80,58
1717952595,78,56
1717952596,76,52
1717952597,81,56
1717952598,73,52
1717952599,92,29
1717952600,82,58
1717952601,81,58
1717952602,81,58
1717952604,79,59
1717952605,78,56
1717952606,82,60
1717952607,98,31
1717952608,100,27
1717952609,76,54
1717952610,75,56
1717952611,84,52
1717952612,85,55
1717952613,79,49
1717952614,81,55
1717952615,77,49
1717952616,81,55
1717952617,79,50
1717952618,100,25
1717952619,81,52
1717952621,80,54
1717952622,76,51
1717952623,87,41
1717952624,76,54
1717952625,80,53
1717952626,100,27
1717952627,80,53
1717952628,89,48
1717952629,89,32
1717952630,78,52
1717952631,75,51
1717952632,80,48
1717952633,83,56
1717952634,100,27
1717952635,83,53
1717952637,100,25
1717952638,81,51
1717952639,91,38
1717952640,87,46
1717952641,79,52
1717952642,83,57
1717952643,79,53
1717952644,100,27
1717952645,96,34
1717952646,81,56
1717952647,100,27
1717952648,82,58
1717952649,83,56
1717952650,89,54
1717952651,100,27
1717952652,82,57
1717952653,86,44
1717952655,90,40
1717952656,82,53
1717952657,100,30
1717952658,100,27
1717952659,80,55
1717952660,100,31
1717952661,80,55
1717952662,77,51
1717952663,78,54
1717952664,84,49
1717952665,84,47
1717952666,79,55
1717952667,80,43
1717952668,97,55
1717952669,100,25
1717952671,79,49
1717952672,100,25
1717952673,81,60
1717952674,82,61
1717952675,93,38
1717952676,78,56
1717952677,79,58
1717952678,83,51
1717952679,74,56
1717952680,81,62
1717952681,80,58
1717952682,81,59
1717952683,88,49
1717952684,78,25
1717952686,86,42
1717952687,96,26
1717952688,82,60
1717952689,89,41
1717952690,81,60
1717952691,82,60
1717952692,90,43
1717952693,77,56
1717952694,96,33
1717952695,83,60
1717952696,93,36
1717952697,80,51
1717952698,78,55
1717952699,78,51
1717952700,85,42
1717952701,100,27
1717952703,85,61
1717952704,91,32
1717952705,100,27
1717952706,85,40
1717952707,78,56
1717952708,73,54
1717952709,80,59
1717952710,82,61
1717952711,91,40
1717952712,89,39
1717952713,84,60
1717952714,100,27
1717952715,87,27
1717952716,83,60
1717952717,84,61
1717952718,79,57
1717952720,82,59
1717952721,84,61
1717952722,100,27
1717952723,100,42
1717952724,81,61
1717952725,100,27
1717952726,85,62
1717952727,84,61
1717952728,81,59
1717952729,77,54
1717952730,100,27
1717952731,95,34
1717952732,83,61
1717952733,80,59
1717952734,79,34
1717952736,96,30
1717952737,94,33
1717952738,100,25
1717952739,100,27
1717952740,83,58
1717952741,78,54
1717952742,83,48
1717952743,98,54
1717952744,79,54
1717952745,80,53
1717952746,87,37
1717952747,100,31
1717952748,80,56
1717952749,97,25
1717952750,77,53
1717952751,86,40
1717952753,84,59
1717952754,84,60
1717952755,87,51
1717952756,98,25
1717952757,95,33
1717952758,77,55
1717952759,100,29
1717952760,78,52
1717952761,78,55
1717952762,96,29
1717952763,80,40
1717952764,81,61
1717952765,94,35
1717952766,82,54
1717952767,77,58
1717952768,82,48
1717952770,74,54
1717952771,78,61
1717952772,74,57
1717952773,82,63
1717952774,100,27
1717952775,93,40
1717952776,88,34
1717952777,81,60
1717952778,80,60
1717952779,100,27
1717952780,94,30
1717952781,79,58
1717952782,89,58
1717952783,84,60
1717952784,81,56
1717952786,96,39
1717952787,93,38
1717952788,85,61
1717952789,84,51
1717952790,87,52
1717952791,86,54
1717952792,95,38
1717952793,83,46
1717952794,83,30
1717952795,83,55
1717952796,86,57
1717952797,83,56
1717952798,85,57
1717952799,83,56
1717952800,82,55
1717952802,100,27
1717952803,91,35
1717952804,100,26
1717952805,81,51
1717952806,95,55
1717952807,100,28
1717952808,82,54
1717952809,94,32
1717952810,94,36
1717952811,81,58
1717952812,90,35
1717952813,80,57
1717952814,85,38
1717952815,97,25
1717952816,100,25
1717952817,78,56
1717952819,76,54
1717952820,84,59
1717952821,92,42
1717952822,81,50
1717952823,82,58
1717952824,84,59
1717952825,84,59
1717952826,80,57
1717952827,84,54
1717952828,85,62
1717952829,100,27
1717952830,100,26
1717952831,87,60
1717952832,85,59
1717952833,78,55
1717952835,86,38
1717952836,76,52
1717952837,86,46
1717952838,93,26
1717952839,81,57
1717952840,82,43
1717952841,87,57
1717952842,81,57
1717952843,86,42
1717952844,83,58
1717952845,84,41
1717952846,93,32
1717952847,100,27
1717952848,81,59
1717952849,81,59
1717952850,83,45
1717952852,86,62
1717952853,82,60
1717952854,89,48
1717952855,100,26
1717952856,96,25
1717952857,84,44
1717952858,87,56
1717952859,85,57
1717952860,95,32
1717952861,76,24
1717952862,79,60
1717952863,100,27
1717952864,81,61
1717952865,82,62
1717952866,77,59
1717952868,76,58
1717952869,82,59
1717952870,81,61
1717952871,81,57
1717952872,93,26
1717952873,79,60
1717952874,100,27
1717952875,84,60
1717952876,100,27
1717952877,80,58
1717952878,88,44
1717952879,100,25
1717952880,83,59
1717952881,80,56
1717952882,83,57
1717952883,84,50
1717952885,79,53
1717952886,83,57
1717952887,79,56
1717952888,86,52
1717952889,92,56
1717952890,100,27
1717952891,87,42
1717952892,79,57
1717952893,96,30
1717952894,88,31
1717952895,80,56
1717952896,82,56
1717952897,84,58
1717952898,100,27
1717952900,94,27
1717952901,91,37
1717952902,80,63
1717952903,100,25
1717952904,82,56
1717952905,79,56
1717952906,100,27
1717952907,82,58
1717952908,87,44
1717952909,79,57
1717952910,79,55
1717952911,82,60
1717952912,80,52
1717952913,77,56
1717952914,76,56
1717952915,81,61
1717952917,81,61
1717952918,80,61
1717952919,97,30
1717952920,100,44
1717952921,90,34
1717952922,83,63
1717952923,77,59
1717952924,82,38
1717952925,81,62
1717952926,78,60
1717952927,83,52
1717952928,81,61
1717952929,79,60
1717952930,80,60
1717952931,82,36
1717952933,100,27
1717952934,85,51
1717952935,93,32
1717952936,80,54
1717952937,81,55
1717952938,83,52
1717952939,100,25
1717952940,89,49
1717952941,83,55
1717952942,85,57
1717952943,100,25
1717952944,84,57
1717952945,85,58
1717952946,86,59
1717952947,100,25
1717952948,100,27
1717952950,77,57
1717952951,83,53
1717952952,78,54
1717952953,79,58
1717952954,84,51
1717952955,81,60
1717952956,82,50
1717952957,81,60
1717952958,77,56
1717952959,88,48
1717952960,81,52
1717952961,80,47
1717952962,81,56
1717952963,80,56
1717952964,83,50
1717952966,80,55
1717952967,80,55
1717952968,81,55
1717952969,84,57
1717952970,88,45
1717952971,84,57
1717952972,80,55
1717952973,80,54
1717952974,100,27
1717952975,76,46
1717952976,81,58
1717952977,82,61
1717952978,97,56
1717952979,100,25
1717952980,76,54
1717952982,93,34
1717952983,100,27
1717952984,85,63
1717952985,92,43
1717952986,96,36
1717952987,76,59
1717952988,90,41
1717952989,100,31
1717952990,78,27
1717952991,96,38
1717952992,80,62
1717952993,100,25
1717952994,87,63
1717952995,78,57
1717952996,88,51
1717952998,100,40
1717952999,82,57
1717953000,82,57
1717953001,74,51
1717953002,81,55
1717953003,89,34
1717953004,82,47
1717953005,79,57
1717953006,95,55
1717953007,79,58
1717953008,93,24
1717953009,100,27
1717953010,84,50
1717953011,86,42
1717953012,80,48
1717953013,100,25
1717953015,85,56
1717953016,85,43
1717953017,80,55
1717953018,74,51
1717953019,81,58
1717953020,79,55
1717953021,96,27
1717953022,79,56
1717953023,100,27
1717953024,79,58
1717953025,79,45
1717953026,79,58
1717953027,80,57
1717953028,80,57
1717953029,78,57
1717953030,81,51
1717953032,76,54
1717953033,79,60
1717953034,80,59
1717953035,100,36
1717953036,94,34
1717953037,94,40
1717953038,78,60
1717953039,78,58
1717953040,77,57
1717953041,78,57
1717953042,84,54
1717953043,86,52
1717953044,83,56
1717953045,83,58
1717953046,90,58
1717953047,74,51
1717953049,81,47
1717953050,100,27
1717953051,20,54
1717953052,100,27
1717953053,82,57
1717953054,96,34
1717953055,100,27
1717953056,80,57
1717953057,83,60
1717953058,100,25
1717953059,80,50
1717953060,80,56
1717953061,84,52
1717953062,78,55
1717953063,97,27
1717953064,78,54
1717953066,93,35
1717953067,100,27
1717953068,100,25
1717953069,100,25
1717953070,77,57
1717953071,81,60
1717953072,83,62
1717953073,82,61
1717953074,82,61
1717953075,81,60
1717953076,100,27
1717953077,79,61
1717953078,86,50
1717953079,92,31
1717953080,82,62
1717953081,88,49
1717953082,81,61
1717953084,83,57
1717953085,77,60
1717953086,100,27
1717953087,100,27
1717953088,88,49
1717953089,76,57
1717953090,92,35
1717953091,100,28
1717953092,76,51
1717953093,83,51
1717953094,94,30
1717953095,97,37
1717953096,100,47
1717953097,100,28
1717953098,81,59
1717953100,83,50
1717953101,90,40
1717953102,100,28
1717953103,80,57
1717953104,83,59
1717953105,83,59
1717953106,80,56
1717953107,100,25
1717953108,80,55
1717953109,88,45
1717953110,100,25
1717953111,85,39
1717953112,78,52
1717953113,79,52
1717953114,81,47
1717953116,83,57
1717953117,79,54
1717953118,94,32
1717953119,78,53
1717953120,80,54
1717953121,79,55
1717953122,79,55
1717953123,100,27
1717953124,76,56
1717953125,90,38
1717953126,100,26
1717953127,85,44
1717953128,79,51
1717953129,97,33
1717953130,85,51
1717953131,79,55
1717953133,79,56
1717953134,100,27
1717953135,78,55
1717953136,97,55
1717953137,78,56
1717953138,79,51
1717953139,97,27
1717953140,82,57
1717953141,82,43
1717953142,85,60
1717953143,100,43
1717953144,100,27
1717953145,79,46
1717953146,100,25
1717953147,81,51
1717953148,86,43
1717953150,94,24
1717953151,84,44
1717953152,79,56
1717953153,78,55
1717953154,78,55
1717953155,100,26
1717953156,82,59
1717953157,81,48
1717953158,78,57
1717953159,100,29
1717953160,80,58
1717953161,82,59
1717953162,100,27
1717953163,81,61
1717953164,89,44
1717953166,77,60
1717953167,100,27
1717953168,83,59
1717953169,84,43
1717953170,81,61
1717953171,80,62
1717953172,80,61
1717953173,87,40
1717953174,80,58
1717953175,82,61
1717953176,81,60
1717953177,82,60
1717953178,81,59
1717953179,85,27
1717953180,82,60
1717953181,89,33
1717953183,100,27
1717953184,86,43
1717953185,80,59
1717953186,81,61
1717953187,100,30
1717953188,100,27
1717953189,83,63
1717953190,75,51
1717953191,100,31
1717953192,80,56
1717953193,94,36
1717953194,95,26
1717953195,93,27
1717953196,80,59
1717953197,100,25
1717953198,81,59
1717953200,81,59
1717953201,100,30
1717953202,83,62
1717953203,81,64
1717953204,79,60
1717953205,79,60
1717953206,83,63
1717953207,93,61
1717953208,80,63
1717953209,79,63
1717953210,82,60
1717953211,79,59
1717953212,79,58
1717953213,88,36
1717953214,83,60
1717953216,80,46
1717953217,89,48
1717953218,92,41
1717953219,83,61
1717953220,81,54
1717953221,80,60
1717953222,84,48
1717953223,80,59
1717953224,100,25
1717953225,80,56
1717953226,81,41
1717953227,80,56
1717953228,85,46
1717953229,80,56
1717953230,86,44
1717953231,100,36
1717953233,81,57
1717953234,82,58
1717953235,86,54
1717953236,92,27
1717953237,96,26
1717953238,95,36
1717953239,62,44
1717953240,82,58
1717953241,78,55
1717953242,83,58
1717953243,88,57
1717953244,82,53
1717953245,80,57
1717953246,75,50
1717953247,77,57
1717953248,97,35
1717953250,81,57
1717953251,80,56
1717953252,83,43
1717953253,100,28
1717953254,79,57
1717953255,85,61
1717953256,95,34
1717953257,82,60
1717953258,80,57
1717953259,83,61
1717953260,100,25
1717953261,89,51
1717953262,85,51
1717953263,81,54
1717953264,91,39
1717953265,89,48
1717953267,85,63
1717953268,85,58
1717953269,82,60
1717953270,89,50
1717953271,81,58
1717953272,100,37
1717953273,83,58
1717953274,80,46
1717953275,100,25
1717953276,100,47
1717953277,80,53
1717953278,91,31
1717953279,82,55
1717953280,96,44
1717953281,82,50
1717953282,81,59
1717953284,100,27
1717953285,89,52
1717953286,81,62
1717953287,93,32
1717953288,85,46
1717953289,84,53
1717953290,78,55
1717953291,83,60
1717953292,82,60
1717953293,88,47
1717953294,100,27
1717953295,72,54
1717953296,81,57
1717953297,83,47
1717953298,79,58
1717953299,77,59
1717953301,77,44
1717953302,79,57
1717953303,99,31
1717953304,79,60
1717953305,78,38
1717953306,78,58
1717953307,80,60
1717953308,84,43
1717953309,100,44
1717953310,81,57
1717953311,73,52
1717953312,80,57
1717953313,82,55
1717953314,82,59
1717953315,81,46
1717953316,72,52
1717953318,80,57
1717953319,75,56
1717953320,84,45
1717953321,100,27
1717953322,100,46
1717953323,78,49
1717953324,93,31
1717953325,89,37
1717953326,79,55
1717953327,77,56
1717953328,87,43
1717953329,79,59
1717953330,83,59
1717953331,77,53
1717953332,100,25
1717953334,93,32
1717953335,82,54
1717953336,79,55
1717953337,84,57
1717953338,100,27
1717953339,80,57
1717953340,100,27
1717953341,89,38
1717953342,83,64
1717953343,85,55
1717953344,94,42
1717953345,93,40
1717953346,89,51
1717953347,82,65
1717953348,81,64
1717953350,79,57
1717953351,77,60
1717953352,81,63
1717953353,91,39
1717953354,91,37
1717953355,88,39
1717953356,100,25
1717953357,81,53
1717953358,83,52
1717953359,80,53
1717953360,76,51
1717953361,81,55
1717953362,80,55
1717953363,96,28
1717953364,84,53
1717953366,80,57
1717953367,80,38
1717953368,100,25
1717953369,89,54
1717953370,94,38
1717953371,89,43
1717953372,100,25
1717953373,85,58
1717953374,100,27
1717953375,81,57
1717953376,78,56
1717953377,89,43
1717953378,84,57
1717953379,79,55
1717953380,89,36
1717953382,78,58
1717953383,85,63
1717953384,81,59
1717953385,81,54
1717953386,100,27
1717953387,97,28
1717953388,80,57
1717953389,83,53
1717953390,84,25
1717953391,73,51
1717953392,83,51
1717953393,70,47
1717953394,90,40
1717953395,100,27
1717953396,81,55
1717953398,77,35
1717953399,78,51
1717953400,82,56
1717953401,78,54
1717953402,82,49
1717953403,75,50
1717953404,80,54
1717953405,80,55
1717953406,80,57
1717953407,76,50
1717953408,81,57
1717953409,85,44
1717953410,80,54
1717953411,82,56
1717953412,82,54
1717953413,81,54
1717953415,81,51
1717953416,80,56
1717953417,84,52
1717953418,80,54
1717953419,85,30
1717953420,94,29
1717953421,78,56
1717953422,83,47
1717953423,100,30
1717953424,100,27
1717953425,89,34
1717953426,81,46
1717953427,86,40
1717953428,100,25
1717953429,80,52
1717953430,79,54
1717953432,81,56
1717953433,93,33
1717953434,79,55
1717953435,90,45
1717953436,79,48
1717953437,88,55
1717953438,85,60
1717953439,92,56
1717953440,100,25
1717953441,96,27
1717953442,93,35
1717953443,79,55
1717953444,79,56
1717953445,80,57
1717953446,78,56
1717953447,78,54
1717953449,77,54
1717953450,80,55
1717953451,78,52
1717953452,80,53
1717953453,83,55
1717953454,100,32
1717953455,100,27
1717953456,82,45
1717953457,79,56
1717953458,100,26
1717953459,100,25
1717953460,78,56
1717953461,80,58
1717953462,75,54
1717953463,81,58
1717953465,83,42
1717953466,82,51
1717953467,100,25
1717953468,78,56
1717953469,84,58
1717953470,100,48
1717953471,82,57
1717953472,90,32
1717953473,100,27
1717953474,82,61
1717953475,97,25
1717953476,84,60
1717953477,83,59
1717953478,93,31
1717953479,81,59
1717953480,88,41
1717953482,80,58
1717953483,87,41
1717953484,96,28
1717953485,100,26
1717953486,71,46
1717953487,83,63
1717953488,84,65
1717953489,100,27
1717953490,77,33
1717953491,86,45
1717953492,85,66
1717953493,84,57
